group9.txt
0.02	16.75	
0.25	16.75	
0.48	16.75	
0.71	16.75	
0.94	16.75	
1.17	16.75	
1.40	16.75	
1.63	16.75	
1.86	16.75	
2.09	16.75	
2.32	16.75	
2.55	16.75	
2.78	16.75	
3.01	16.75	
3.23	16.75	
3.46	16.75	
3.69	16.75	
3.92	16.75	
4.15	16.75	
4.38	16.50	
4.61	16.50	
4.84	16.50	
5.07	16.50	
5.30	16.50	
5.53	16.50	
5.76	16.50	
5.99	16.50	
6.22	16.50	
6.45	16.50	
6.68	16.50	
6.91	16.50	
7.14	16.50	
7.36	16.50	
7.59	16.50	
7.82	16.50	
8.05	16.50	
8.28	16.50	
8.51	16.50	
8.74	16.50	
8.98	16.50	
9.20	16.50	
9.43	16.50	
9.66	16.50	
9.89	16.50	
10.12	16.50	
10.35	16.50	
10.58	16.50	
10.81	16.25	
11.04	16.25	
11.27	16.25	
11.50	16.25	
11.73	16.25	
11.96	16.25	
12.19	16.25	
12.41	16.25	
12.65	16.25	
12.87	16.25	
13.10	16.25	
13.33	16.25	
13.56	16.50	
13.79	17.25	
14.02	18.25	
14.25	19.50	
14.48	20.50	
14.71	21.75	
14.94	23.00	
15.17	24.00	
15.40	25.00	
15.63	26.00	
15.85	27.00	
16.08	27.75	
16.31	28.50	
16.54	29.25	
16.77	29.75	
17.00	30.50	
17.23	31.00	
17.47	31.50	
17.69	32.25	
17.92	32.75	
18.15	33.00	
18.38	33.50	
18.61	34.00	
18.84	34.25	
19.07	34.75	
19.30	35.00	
19.53	35.25	
19.76	35.75	
19.99	36.00	
20.22	36.25	
20.44	36.50	
20.67	36.75	
20.90	37.00	
21.13	37.25	
21.36	37.25	
21.59	37.50	
21.82	37.75	
22.05	38.00	
22.28	38.00	
22.51	38.25	
22.74	38.50	
22.97	38.50	
23.19	38.75	
23.42	39.00	
23.65	39.00	
23.88	39.25	
24.11	39.25	
24.34	39.50	
24.57	39.75	
24.80	39.75	
25.03	40.00	
25.26	40.00	
25.49	40.25	
25.72	40.25	
25.95	40.50	
26.18	40.50	
26.41	40.50	
26.64	40.75	
26.87	40.75	
27.09	41.00	
27.32	41.00	
27.55	41.00	
27.78	41.25	
28.01	41.25	
28.24	41.50	
28.47	41.50	
28.70	41.50	
28.93	41.75	
29.16	41.75	
29.39	41.75	
29.61	41.75	
29.84	42.00	
30.07	42.00	
30.30	42.00	
30.53	42.25	
30.76	42.25	
30.99	42.25	
31.22	42.25	
31.45	42.50	
31.68	42.50	
31.91	42.50	
32.14	42.50	
32.37	42.75	
32.59	42.75	
32.82	42.75	
33.05	42.75	
33.28	43.00	
33.51	43.00	
33.74	43.00	
33.97	43.00	
34.20	43.25	
34.43	43.25	
34.66	43.25	
34.89	43.25	
35.12	43.25	
35.35	43.50	
35.58	43.50	
35.81	43.50	
36.04	43.50	
36.26	43.50	
36.49	43.75	
36.72	43.75	
36.95	43.75	
37.18	43.75	
37.41	43.75	
37.64	43.75	
37.87	43.75	
38.10	44.00	
38.33	44.00	
38.56	44.00	
38.78	44.00	
39.01	44.00	
39.24	44.00	
39.47	44.00	
39.70	44.25	
39.93	44.25	
40.16	44.25	
40.39	44.25	
40.62	44.25	
40.85	44.25	
41.08	44.25	
41.31	44.25	
41.53	44.50	
41.76	44.50	
41.99	44.50	
42.22	44.50	
42.45	44.50	
42.69	44.50	
42.91	44.50	
43.14	44.50	
43.37	44.50	
43.60	44.75	
43.83	44.75	
44.06	44.75	
44.29	44.75	
44.52	44.75	
44.75	44.75	
44.98	44.75	
45.21	44.75	
45.43	44.75	
45.66	44.75	
45.89	44.75	
46.12	44.75	
46.35	45.00	
46.58	45.00	
46.81	45.00	
47.04	45.00	
47.27	45.00	
47.50	45.00	
47.73	45.00	
47.96	45.00	
48.18	45.00	
48.41	45.00	
48.64	45.00	
48.87	45.00	
49.10	45.00	
49.33	45.00	
49.56	45.25	
49.79	45.25	
50.02	45.25	
50.25	45.25	
50.47	45.25	
50.71	45.25	
50.94	45.25	
51.17	45.25	
51.40	45.25	
51.63	45.25	
51.85	45.25	
52.08	45.25	
52.31	45.25	
52.54	45.25	
52.77	45.25	
53.00	45.25	
53.23	45.25	
53.46	45.50	
53.69	45.50	
53.92	45.50	
54.15	45.50	
54.38	45.50	
54.60	45.50	
54.83	45.50	
55.06	45.50	
55.29	45.50	
55.52	45.50	
55.75	45.50	
55.98	45.50	
56.21	45.50	
56.44	45.50	
56.67	45.50	
56.90	45.50	
57.13	45.50	
57.35	45.50	
57.58	45.50	
57.81	45.50	
58.04	45.50	
58.27	45.50	
58.50	45.50	
58.73	45.50	
58.96	45.50	
59.19	45.75	
59.42	45.75	
59.65	45.75	
59.88	45.75	
60.11	45.75	
60.34	45.75	
60.57	45.75	
60.80	45.75	
61.03	45.75	
61.25	45.75	
61.48	45.75	
61.71	45.75	
61.94	45.75	
62.17	45.75	
62.40	45.75	
62.63	45.75	
62.86	45.75	
63.09	45.75	
63.32	45.75	
63.55	45.75	
63.78	45.75	
64.00	45.75	
64.23	45.75	
