group0.txt
0.03	26.25	
0.42	26.25	
0.82	26.25	
1.23	26.25	
1.63	26.25	
2.03	26.25	
2.42	26.25	
2.83	26.25	
3.22	26.25	
3.62	26.25	
4.02	26.25	
4.42	26.25	
4.82	26.25	
5.22	26.25	
5.62	26.25	
6.02	26.25	
6.42	26.25	
6.82	26.25	
7.22	26.25	
7.62	26.25	
8.02	26.25	
8.42	26.25	
8.82	26.25	
9.22	26.25	
9.62	26.25	
10.02	26.25	
10.42	26.25	
10.82	26.25	
11.22	26.25	
11.62	26.25	
12.02	26.25	
12.42	26.25	
12.82	26.25	
13.22	26.25	
13.62	26.25	
14.02	26.38	
14.42	26.38	
14.82	26.38	
15.23	26.38	
15.63	26.38	
16.03	26.38	
16.43	26.38	
16.83	26.38	
17.23	26.38	
17.63	26.38	
18.03	26.38	
18.43	26.38	
18.83	26.38	
19.23	26.38	
19.63	26.38	
20.03	26.38	
20.43	26.38	
20.83	26.38	
21.23	26.38	
21.63	26.38	
22.03	26.38	
22.43	26.38	
22.83	26.38	
23.23	26.38	
23.63	26.38	
24.03	26.38	
24.43	26.38	
24.83	26.38	
25.23	26.38	
25.63	26.38	
26.02	26.38	
26.43	26.38	
26.83	26.38	
27.23	26.38	
27.63	26.38	
28.02	26.38	
28.43	26.38	
28.83	26.38	
29.23	26.38	
29.63	26.38	
30.03	26.38	
30.43	26.38	
30.83	26.38	
31.23	26.38	
31.63	26.38	
32.03	26.38	
32.43	26.38	
32.83	26.38	
33.23	26.38	
33.63	26.38	
34.03	26.38	
34.43	26.38	
34.83	26.38	
35.23	26.38	
35.63	26.38	
36.03	26.38	
36.43	26.38	
36.83	26.38	
37.23	26.38	
37.63	26.38	
38.03	26.38	
38.43	26.38	
38.83	26.38	
39.23	26.38	
39.63	26.38	
40.03	26.38	
40.43	26.38	
40.83	26.38	
41.23	26.38	
41.63	26.38	
42.03	26.38	
42.43	26.38	
42.83	26.38	
43.23	26.38	
43.63	26.38	
44.03	26.38	
44.43	26.38	
44.83	26.38	
45.23	26.38	
45.63	26.38	
46.03	26.38	
46.43	26.38	
46.83	26.38	
47.23	26.38	
47.63	26.38	
48.03	26.38	
48.43	26.38	
48.83	26.38	
49.23	26.38	
49.63	26.38	
50.03	26.38	
50.43	26.38	
50.83	26.38	
51.23	26.38	
51.63	26.38	
52.03	26.38	
52.43	26.38	
52.83	26.38	
53.23	26.38	
53.63	26.38	
54.03	26.38	
54.43	26.38	
54.83	26.38	
55.23	26.38	
55.63	26.38	
56.03	26.38	
56.43	26.38	
56.83	26.38	
57.23	26.38	
57.63	26.38	
58.03	26.38	
58.43	26.38	
58.83	26.38	
59.24	26.38	
59.64	26.38	
60.04	26.38	
60.44	26.38	
60.84	26.38	
61.24	26.38	
61.64	26.38	
62.04	26.38	
62.44	26.38	
62.84	26.38	
63.24	26.38	
63.64	26.38	
64.04	26.38	
64.44	26.38	
64.84	26.38	
65.24	26.38	
65.64	26.38	
66.04	26.38	
66.44	26.38	
66.84	26.38	
67.24	26.38	
67.64	26.38	
68.04	26.38	
68.43	26.38	
68.84	26.38	
69.24	26.38	
69.64	26.38	
70.04	26.38	
70.43	26.38	
70.84	26.38	
71.24	26.38	
71.64	26.38	
72.04	26.38	
72.43	26.38	
72.83	26.38	
73.24	26.38	
73.64	26.38	
74.04	26.38	
74.44	26.38	
74.84	26.38	
75.24	26.25	
75.64	26.38	
76.04	26.38	
76.44	26.25	
76.84	26.38	
77.24	26.38	
77.64	26.38	
78.04	26.38	
78.44	26.38	
78.84	26.38	
79.24	26.25	
79.64	26.38	
80.04	26.38	
80.44	26.38	
80.84	26.38	
81.24	26.25	
81.64	26.25	
82.04	26.38	
82.44	26.38	
82.84	26.25	
83.24	26.38	
83.64	26.38	
84.04	26.38	
84.44	26.25	
84.84	26.25	
85.24	26.38	
85.64	26.25	
86.04	26.38	
86.44	26.38	
86.84	26.25	
87.24	26.38	
87.64	26.25	
88.04	26.25	
88.44	26.38	
88.84	26.38	
89.24	26.38	
89.64	26.38	
90.04	26.25	
90.44	26.25	
90.84	26.25	
91.24	26.25	
91.64	26.25	
92.04	26.38	
92.44	26.38	
92.84	26.25	
93.24	26.38	
93.64	26.38	
94.04	26.38	
94.44	26.38	
94.84	26.38	
95.24	26.38	
95.64	26.38	
96.04	26.38	
96.44	26.38	
96.84	26.38	
97.24	26.38	
97.64	26.38	
98.04	26.38	
98.44	26.38	
98.84	26.38	
99.24	26.38	
99.64	26.38	
100.04	26.38	
100.44	26.38	
100.84	26.38	
101.24	26.38	
101.64	26.38	
102.04	26.38	
102.44	26.38	
102.85	26.38	
103.25	26.38	
103.65	26.38	
104.05	26.38	
104.45	26.38	
104.85	26.38	
105.25	26.38	
105.65	26.38	
106.05	26.38	
106.45	26.38	
106.85	26.38	
107.25	26.38	
107.65	26.38	
108.05	26.38	
108.45	26.38	
108.85	26.25	
109.25	26.38	
109.65	26.38	
110.05	26.38	
110.45	26.38	
110.85	26.38	
111.25	26.38	
111.65	26.38	
112.05	26.38	
112.45	26.38	
112.85	26.38	
113.25	26.38	
113.65	26.38	
114.04	26.38	
114.45	26.38	
114.85	26.38	
115.25	26.38	
115.65	26.38	
116.04	26.38	
116.45	26.38	
116.85	26.38	
117.25	26.38	
117.65	26.38	
118.05	26.38	
118.45	26.38	
118.85	26.38	
119.25	26.38	
119.65	26.38	
120.05	26.38	
120.45	26.38	
120.85	26.38	
121.25	26.38	
121.65	26.38	
