group1.txt
0.02	16.56	
0.77	16.56	
1.51	16.56	
2.25	16.56	
2.99	16.50	
3.73	16.50	
4.48	16.50	
5.22	16.50	
5.96	16.50	
6.70	17.38	
7.45	20.94	
8.19	24.75	
8.93	28.06	
9.67	30.75	
10.41	32.75	
11.15	34.38	
11.90	35.63	
12.64	36.69	
13.38	37.69	
14.12	38.50	
14.86	39.13	
15.60	39.69	
16.34	40.25	
17.08	40.75	
17.83	41.19	
18.57	41.56	
19.31	41.88	
20.05	42.19	
20.79	42.50	
21.53	42.75	
22.27	43.00	
23.01	43.19	
23.75	43.38	
24.50	43.56	
25.24	43.75	
25.98	43.88	
26.72	44.06	
27.47	44.19	
28.21	44.31	
28.95	44.38	
29.69	44.50	
30.43	44.63	
31.17	44.69	
31.91	44.75	
32.65	44.88	
33.39	44.94	
34.13	45.00	
34.88	45.06	
35.62	45.19	
36.36	45.25	
37.10	45.31	
37.84	45.38	
38.58	45.38	
39.32	45.44	
40.06	45.50	
40.80	45.56	
41.54	45.63	
42.29	45.63	
43.03	45.69	
43.77	45.75	
44.51	45.75	
45.25	45.81	
45.99	45.81	
46.73	45.88	
47.47	45.88	
48.22	45.88	
48.96	45.94	
49.70	45.94	
50.44	46.00	
51.18	46.00	
51.92	46.06	
52.66	46.06	
53.40	46.13	
54.14	46.13	
54.89	46.13	
55.63	46.19	
56.37	46.19	
57.11	46.19	
57.85	46.25	
58.60	46.25	
59.33	46.31	
60.08	46.31	
60.82	46.31	
61.56	46.38	
62.30	46.38	
63.04	46.44	
63.78	46.44	
64.52	46.44	
65.26	46.44	
66.00	46.50	
66.75	46.50	
67.49	46.56	
68.23	46.56	
68.97	46.56	
69.71	46.56	
70.45	46.63	
71.19	46.63	
71.93	46.63	
72.67	46.69	
73.41	46.69	
74.15	46.69	
74.90	46.75	
75.64	46.75	
76.38	46.75	
77.12	46.75	
77.86	46.81	
78.60	46.81	
79.34	46.81	
80.08	46.81	
80.82	46.88	
81.57	46.88	
82.31	46.88	
83.05	46.88	
83.79	46.88	
84.53	46.94	
85.27	46.94	
86.02	46.94	
86.76	46.94	
87.50	46.94	
88.24	47.00	
88.98	47.00	
89.72	47.00	
90.46	47.00	
91.20	47.00	
91.94	47.06	
92.68	47.06	
93.43	47.06	
94.17	47.06	
94.91	47.06	
95.65	47.06	
96.39	47.06	
97.13	47.06	
97.87	47.06	
98.61	47.13	
99.35	47.13	
100.09	47.13	
100.83	47.13	
101.58	47.13	
102.32	47.13	
103.06	47.13	
103.80	47.13	
104.54	47.19	
